status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
107861655950370_1405509372852252,Index Sport: U najmanju ruku - zanimljivo,"Chelseajeva legenda šokirala: ""Kanté? Nit je neki tehničar, nit je neki vođa""",link,http://www.index.hr/sport/clanak/chelseajeva-legenda-sokirala-kant-nit-je-neki-tehnicar-nit-je-neki-voda/958825.aspx,2017-03-23 17:45:19,39,4,1,38,0,0,1,0,0
107861655950370_1405509336185589,"Kaže da je ""tisuću puta sretniji.""","Godinu dana nije okusio ni kapi alkohola, ljudi oduševljeni promjenom koja mu se dogodila",link,http://www.index.hr/black/clanak/godinu-dana-nije-okusio-ni-kapi-alkohola-ljudi-odusevljeni-promjenom-koja-mu-se-dogodila/958829.aspx,2017-03-23 17:45:16,183,32,10,178,2,1,2,0,0
107861655950370_1405509296185593,Mora da su poludjeli...,"Natjecatelji realityja vratili se u civilizaciju, nisu znali da je show otkazan prije 7 mjeseci",link,http://www.index.hr/black/clanak/natjecatelji-realityja-vratili-se-u-civilizaciju-nisu-znali-da-je-show-otkazan-prije-7-mjeseci/958830.aspx,2017-03-23 17:45:11,331,15,6,227,5,20,76,1,2
107861655950370_1405481656188357,"Index Vijesti: ""Bio je potpuno antisocijalan, neprilagođen je preslaba riječ""","Njujorški rasistički ubojica bio je ""gubitnik i luđak koji je na Božić trčao okolo gol""",link,http://www.index.hr/vijesti/clanak/-njujorski-rasisticki-ubojica-bio-je-gubitnik-i-ludak-koji-je-na-bozic-trcao-okolo-gol/958812.aspx,2017-03-23 17:07:36,4,3,0,4,0,0,0,0,0
107861655950370_1405481546188368,Index Sport: Utopija ili odlična ideja?,Navijač pokreće kampanju prikupljanja milijarde eura da otkupi Arsenal od američkih vlasnika,link,http://www.index.hr/sport/clanak/navijac-pokrece-kampanju-prikupljanja-milijarde-eura-da-otkupi-arsenal-od-americkih-vlasnika/958822.aspx,2017-03-23 17:07:28,13,1,0,10,0,0,3,0,0
107861655950370_1405481492855040,Index Sport: Pamtimo i bolje dane,Je li ovo najdosadnije kolo kvalifikacija?,link,http://www.index.hr/sport/clanak/je-li-ovo-najdosadnije-kolo-kvalifikacija/958801.aspx,2017-03-23 17:07:24,25,0,1,25,0,0,0,0,0
107861655950370_1405481442855045,Index Vijesti: 500 kuna globe u Splitu za ispijanje alkohola na javnoj površini.,Baldasar želi zabraniti pivo ekipi sa zidića: U Splitu globe od 500 kuna za alkohol na javnoj površini,link,http://www.index.hr/vijesti/clanak/baldasar-zeli-zabraniti-pivo-ekipi-sa-zidica-u-splitu-globe-od-500-kuna-za-alkohol-na-javnoj-povrsini-/958821.aspx,2017-03-23 17:07:19,111,55,3,65,4,0,17,4,21
107861655950370_1405481386188384,"Index Sport: AKO IDETE NA UTAKMICU, OVO JE BITNO ZNATI","Policija u strahu od nereda okupirala Zagreb, evo kako će se pregledavati navijači",link,http://www.index.hr/sport/clanak/policija-u-strahu-od-nereda-okupirala-zagreb-evo-kako-ce-se-pregledavati-navijaci/958815.aspx,2017-03-23 17:07:14,57,26,2,50,1,0,5,1,0
107861655950370_1405481369521719,Iznenađeni?,Napokon znamo tip muškog tijela za kojim žene sline na porno stranicama,link,http://www.index.hr/black/clanak/napokon-znamo-tip-muskog-tijela-za-kojim-zene-sline-na-porno-stranicama/958813.aspx,2017-03-23 17:07:11,20,6,1,19,0,1,0,0,0
107861655950370_1405481296188393,Pa što je ovo :D :D,"VIDEO Planina golih ljudi i ""čovjek-vagina"": Teško ćete danas vidjeti bizarniju snimku od ove (18+)",link,http://www.index.hr/black/clanak/video-planina-golih-ljudi-i-covjekvagina-tesko-cete-danas-vidjeti-bizarniju-snimku-od-ove-18/958816.aspx,2017-03-23 17:07:08,35,2,2,33,0,1,1,0,0
107861655950370_1405481206188402,"Index Sport: Trenera Hajduka usporedio je s političarima...

Otkrio je i za koga navija u HNL-u, zašto skida kapu Mamiću i što misli o regionalnoj ligi.","Jeličić odgovorio Carrillu i ispričao se ""Plivariću""",link,http://www.index.hr/sport/clanak/jelicic-odgovorio-carrillu-i-ispricao-se-plivaricu/958811.aspx,2017-03-23 17:07:02,30,5,0,30,0,0,0,0,0
107861655950370_1405481119521744,Index Ljubimci: Kako spava vaš pas? :),Ovih šest položaja u kojima vaš psić spava otkrivaju zanimljive stvari o vašem ljubimcu,link,http://www.index.hr/ljubimci/clanak/ovih-sest-polozaja-u-kojima-vas-psic-spava-otkrivaju-zanimljive-stvari-o-vasem-ljubimcu/958810.aspx,2017-03-23 17:06:57,213,19,17,205,7,1,0,0,0
107861655950370_1405481059521750,"Index Sport: Vjerojatno nećete pogoditi...

A jedan klub iz Hrvatske je po tome daleko najbolji na ovim prostorima...",Samo jedan klub u Europi je imao pun stadion na svim utakmicama,link,http://www.index.hr/sport/clanak/samo-jedan-klub-u-europi-je-imao-pun-stadion-na-svim-utakmicama/958820.aspx,2017-03-23 17:06:52,77,15,6,69,1,1,6,0,0
107861655950370_1405427872860402,,Lajk.hr,link,http://www.index.hr/lajk/poster/185143/htjele-su-se-uljepsati-ali-su-od-svog-tijela-napravile-pravu-katastrofu,2017-03-23 16:30:00,51,54,0,20,0,5,13,10,3
107861655950370_1405419402861249,Index Sport: Bravo!,Teška pobjeda Borne Ćorića nakon medicinskog tretmana i preokreta,link,http://www.index.hr/sport/clanak/teska-pobjeda-borne-corica-nakon-medicinskog-tretmana-i-preokreta/958806.aspx,2017-03-23 15:47:25,19,0,0,18,1,0,0,0,0
107861655950370_1405419349527921,"Index Vijesti: ""Nažalost, u Bibliji je Bog nekoliko puta koristio takve situacije"".","Republikanac izjavio da su silovanje i incest dio ""Božje volje""",link,http://www.index.hr/vijesti/clanak/republikanac-izjavio-da-su-silovanje-i-incest-dio-bozje-volje/958797.aspx,2017-03-23 15:47:20,31,20,0,3,0,0,1,1,26
107861655950370_1405418886194634,Index Sport: Nevjerojatan meč.,Pogledajte kako je Džumhur poludio na suca pa spasio pet meč-lopti,link,http://www.index.hr/sport/clanak/pogledajte-kako-je-djumhur-poludio-na-suca-pa-spasio-pet-meclopti/958804.aspx,2017-03-23 15:47:12,14,0,0,14,0,0,0,0,0
107861655950370_1405418839527972,"""Bolje ilegalno živ, nego legalno mrtav.""","Student izliječen uljem kanabisa: ""Ako sam ja najveći problem u BiH, nek´ me sutra uhapse""",link,http://www.index.hr/black/clanak/student-izlijecen-uljem-kanabisa-ako-sam-ja-najveci-problem-u-bih-nek-me-sutra-uhapse/958783.aspx,2017-03-23 15:47:09,2205,23,100,2126,66,7,4,1,1
107861655950370_1405418802861309,Neno je ispričao nikad ispričanu priču.,Neno Belan otkrio kako je Ella Dvornik dobila ime,link,http://www.index.hr/black/clanak/neno-belan-otkrio-kako-je-ella-dvornik-dobila-ime/958795.aspx,2017-03-23 15:47:05,247,13,1,241,6,0,0,0,0
107861655950370_1405390366197486,Index Sport: Sviđa li vam se?,Procurio novi Barcelonin dres s dvije velike promjene,link,http://www.index.hr/sport/clanak/procurio-novi-barcelonin-dres-s-dvije-velike-promjene/958760.aspx,2017-03-23 15:09:41,33,5,0,33,0,0,0,0,0
107861655950370_1405390322864157,"Odlučila je postati muškarac, pa rodila dijete.","Transrodni muškarac rodio kćerkicu: ""Sreća da u obitelji imamo dvije maternice""",link,http://www.index.hr/black/clanak/transrodni-muskarac-rodio-kcerkicu-sreca-da-u-obitelji-imamo-dvije-maternice/958777.aspx,2017-03-23 15:09:37,38,32,3,22,7,0,2,1,6
107861655950370_1405390219530834,"Index Sport: Ispisali povijest, ali i zaradili kazne.","Barcelona kažnjena zbog ponašanja navijača, ali i igrača protiv PSG-a",link,http://www.index.hr/sport/clanak/barcelona-kaznjena-zbog-ponasanja-navijaca-ali-i-igraca-protiv-psga/958786.aspx,2017-03-23 15:09:32,13,1,0,13,0,0,0,0,0
107861655950370_1405390149530841,Index Sport: Ukrajincima je otkrio i kako Dinamo stvara silne talente.,"Modrićeva treća sreća: ""Nadam se da će se to konačno promijeniti""",link,http://www.index.hr/sport/clanak/modriceva-treca-sreca-nadam-se-da-ce-se-to-konacno-promijeniti/958796.aspx,2017-03-23 15:09:27,17,2,0,17,0,0,0,0,0
107861655950370_1405390112864178,Nije očekivao da će pristati :D,"FOTO Mladom golferu palice će nositi Playboyeva zečica, ima samo jedan uvjet: ""U što sam se uvalio""",link,http://www.index.hr/black/clanak/foto-mladom-golferu-palice-ce-nositi-playboyeva-zecica-ima-samo-jedan-uvjet-u-sto-sam-se-uvalio/958751.aspx,2017-03-23 15:09:23,30,0,0,29,1,0,0,0,0
107861655950370_1405390036197519,Index Vijesti: U utorak je priznala policiji da je sve izmislila i da si je sama nanijela ozljede.,Tinejdžerka izmislila i prijavila policiji da su ju otela i silovala trojica Afroamerikanaca,link,http://www.index.hr/vijesti/clanak/tinejdjerka-izmislila-i-prijavila-policiji-da-su-ju-otela-i-silovala-trojica-afroamerikanaca/958790.aspx,2017-03-23 15:09:17,7,3,0,4,0,0,1,2,0
107861655950370_1405389956197527,Index Rouge: Po ovome bi definitivno trebalo živjeti ;),90/10: Pravilo koje vam garantira životnu sreću,link,http://www.index.hr/rouge/clanak/9010-pravilo-koje-vam-garantira-zivotnu-srecu/958743.aspx,2017-03-23 15:09:12,8,0,0,8,0,0,0,0,0
107861655950370_1405389859530870,,"Ćorić, Bašić i Murić sredili Slovence u prijateljskoj utakmici U-21 reprezentacija",link,http://www.index.hr/sport/clanak/coric-basic-i-muric-sredili-slovence-u-prijateljskoj-utakmici-u21-reprezentacija/958781.aspx,2017-03-23 15:09:05,7,1,0,7,0,0,0,0,0
107861655950370_1405389786197544,"Index Fit: Muškarci i žene odlaze na trening potaknuti različitim motivima, no imaju i nešto što im je zajedničko, a to je želja za uskim strukom i dobro mišićno izgrađenim trbuhom",4-minutni trening trbuha za žene i muškarce,link,http://www.index.hr/fit/clanak/4minutni-trening-trbuha-za-zene-i-muskarce/895330.aspx,2017-03-23 15:09:00,16,0,10,16,0,0,0,0,0
107861655950370_1405389742864215,Index Ljubimci: Vlasnici mačaka će prepoznati bar nešto od ovoga. :D <3,"Svi mi volimo mace, no nekada znaju biti jako, jako čudne",link,http://www.index.hr/ljubimci/clanak/svi-mi-volimo-mace-no-nekada-znaju-biti-jako-jako-cudne/958759.aspx,2017-03-23 15:08:55,83,6,7,74,5,0,4,0,0
107861655950370_1405389666197556,Index Sport: Bio bi to svjetski rekord.,"Mourinho je za svjetsku senzaciju ponudio rekordnih 110 milijuna eura, a dobio je samo ekspresnu odbijenicu",link,http://www.index.hr/sport/clanak/mourinho-je-za-svjetsku-senzaciju-ponudio-rekordnih-110-milijuna-eura-i-dobio-ekspresnu-odbijenicu/958773.aspx,2017-03-23 15:08:50,11,2,0,11,0,0,0,0,0
107861655950370_1405389596197563,"Index Vijesti: Nedrkovi savjeti najviše su se cijenili u ovoj Vladi, a savjetnici pri Vladi zarade i do 150 tisuća kuna mjesečno. Stvarni iznosi puno su veći.","Pogledajte koliko plaćamo savjetnike u vladi: Gotovina radi besplatno, a najskuplji je bio Ilčić",link,http://www.index.hr/vijesti/clanak/pogledajte-koliko-placamo-savjetnike-u-vladi-gotovina-radi-besplatno-a-najskuplji-je-bio-ilcic/958630.aspx,2017-03-23 15:08:44,92,34,15,43,0,5,13,3,28
107861655950370_1405389569530899,Wooooooooooooooooooow!,FOTO Čudo arhitekture: Evo kako će izgledati najveći neboder na svijetu,link,http://www.index.hr/black/clanak/foto-cudo-arhitekture-u-obliku-slova-u-evo-kako-ce-izgledati-najveci-neboder-na-svijetu/958785.aspx,2017-03-23 15:08:41,44,4,0,42,0,1,1,0,0
107861655950370_1405389522864237,Index Fit: Iznenadite svoje frajere nakon što ojačate taman gdje trebate,6 vježbi za puno bolji seks,link,http://www.index.hr/fit/clanak/6-vjezbi-za-puno-bolji-seks-/958713.aspx,2017-03-23 15:08:36,18,7,5,18,0,0,0,0,0
107861655950370_1405389459530910,Index Sport: Bravo! Želimo više ovakvih ljudi u nogometu!,"Simeone je odbio nevjerojatnu ponudu, ali ima jako dobar razlog za to",link,http://www.index.hr/sport/clanak/simeone-je-odbio-nevjerojatnu-ponudu-ali-ima-jako-dobar-razlog-za-to/958782.aspx,2017-03-23 15:08:31,44,2,0,44,0,0,0,0,0
107861655950370_1405389356197587,Index Rouge: Još uvijek izgleda kao djevojčica :),41. rođendan glumice koju mnogi smatraju ljepšom i od 17-godišnje kćeri,link,http://www.index.hr/rouge/clanak/41-rodendan-glumice-za-koju-mnogi-smatraju-da-je-ljepsa-i-od-17godisnje-kceri/958791.aspx,2017-03-23 15:08:25,141,3,0,139,2,0,0,0,0
107861655950370_1405389282864261,Index Vijesti: Postoji cijeli niz razloga zbog kojih Tuđman zaostaje za konkurentima.,"Stručnjak svašta napisao o aerodromu: Tuđman se ne može mjeriti s Beogradom, a za to postoje razlozi",link,http://www.index.hr/vijesti/clanak/strucnjak-svasta-napisao-o-aerodromu-tudman-se-ne-moze-mjeriti-s-beogradom-a-za-to-postoje-razlozi/958749.aspx,2017-03-23 15:08:19,117,39,12,100,1,2,10,1,3
107861655950370_1405389226197600,Index Sport: Zadovoljni sastavom?,"Čačić više nema dilema, navijači mu poručuju tko mora početi derbi skupine od prve minute",link,http://www.index.hr/sport/clanak/cacic-vise-nema-dilema-navijaci-mu-porucuju-tko-mora-poceti-derbi-skupine-od-prve-minute/958794.aspx,2017-03-23 15:08:15,330,57,1,320,4,1,4,0,1
107861655950370_1405389169530939,Index Ljubimci: Preslatka je. :) <3,"Muškarac je spasio malu lisicu koja je zapela u limenci, zahvalila mu se na presladak način!",link,http://www.index.hr/ljubimci/clanak/muskarac-je-spasio-malu-lisicu-koja-je-zapela-u-limenci-zahvalila-mu-se-na-presladak-nacin/958764.aspx,2017-03-23 15:08:10,1412,17,73,1255,150,1,5,1,0
107861655950370_1405389102864279,"Index Mame: Kako djeci dati do znanja da moraju biti poslušna

Evo vrlo jednostavnog načina",Budite autoritet bez ijednog povišenog tona - jer djeci baš to treba da vas poslušaju,link,http://www.index.hr/mame/clanak/budite-autoritet-bez-ijednog-povisenog-tona--jer-djeci-bas-to-treba-da-vas-poslusaju-/811977.aspx,2017-03-23 15:08:05,556,24,129,531,13,0,12,0,0
107861655950370_1405363039533552,Index Vijesti: Evo kako ste glasali...,"NA INDEXOVU ANKETU ODGOVORILO 55.000 LJUDI U Zagrebu HDZ, MOST i SDP čeka potop",link,http://www.index.hr/vijesti/clanak/na-indexovu-anketu-odgovorilo-55000-ljudi-u-zagrebu-hdz-most-i-sdp-ceka-potop/958766.aspx,2017-03-23 14:30:46,61,65,4,53,0,1,2,2,3
107861655950370_1405334899536366,"Nažalost, uvijek će biti čobana koji zaključuju stvari ""na prvu loptu.""","""Tko je pravo čudovište?"" Fotografija muslimanke nakon napada u Londonu izazvala kaos na internetu",link,http://www.index.hr/black/clanak/tko-je-pravo-cudoviste-fotografija-muslimanke-nakon-napada-u-londonu-izazvala-kaos-na-internetu/958771.aspx,2017-03-23 13:53:45,109,50,3,69,0,0,6,25,9
107861655950370_1405308629538993,"Kome bolje stoji? Srce za Kolindu, palac za Avu!",Timeline Photos,photo,https://www.facebook.com/index.hr/photos/a.117487274987808.17390.107861655950370/1405308629538993/?type=3,2017-03-23 13:16:59,2232,318,9,1068,930,8,202,14,10
107861655950370_1404797322923457,"Neki preferiraju novije modele, ali drugi drže do legendi ;) via Index Oglasi",Index Oglasi,link,http://www.index.hr/oglasi/vw-golf-ii-1-6-td/oid/456291?utm_source=facebook&utm_medium=social&utm_campaign=facebook_objava_m&utm_content=456291,2017-03-23 12:55:21,24,22,0,22,0,0,2,0,0
107861655950370_1405265162876673,"Kad se kamere isključe, to izgleda ovako.","FOTO Pogledali ste hrpu pornića, ali ovo niste vidjeli (18+)",link,http://www.index.hr/black/clanak/foto-pogledali-ste-hrpu-pornica-ali-ovo-niste-vidjeli-18/958026.aspx,2017-03-23 12:19:07,84,3,6,80,3,0,1,0,0
107861655950370_1405226609547195,PONOVNO NEREDI?!,POLICIJA POTVRDILA Huligani žele prekinuti utakmicu s Ukrajinom,link,http://www.index.hr/sport/clanak/policija-strahuje-od-nereda-huligani-ce-prekinuti-utakmicu-hrvatske-i-ukrajine-/958754.aspx,2017-03-23 11:43:07,351,140,12,281,20,4,31,1,14
107861655950370_1405199306216592,,Lajk.hr,link,http://www.index.hr/lajk/poster/185139/zbog-cega-zene-zive-duze-od-muskaraca-ove-slike-su-dovoljno-dobar-odgovor,2017-03-23 11:30:46,379,17,0,299,1,3,76,0,0
107861655950370_1405197649550091,"Index Vijesti: ""Cilj terorista je razdvojiti naše zajednice, a ekstremna desnica obavlja njihov posao širenjem 
podjela i mržnje"".",Muslimanska zajednica u samo sat vremena skupila 3000 funti za pomoć žrtvama napada u Londonu,link,http://www.index.hr/vijesti/clanak/muslimanska-zajednica-u-samo-sat-vremena-skupila-3000-funti-za-pomoc-zrtvama-napada-u-londonu/958727.aspx,2017-03-23 11:04:18,66,18,1,54,6,0,1,2,3
107861655950370_1405197522883437,Index Vijesti: I Farage je pronašao krivca za napad.,"Prema Nigelu Farageu, do napada u Londonu je došlo zbog multikulturalizma",link,http://www.index.hr/vijesti/clanak/prema-nigelu-farageu-do-napada-u-londonu-je-doslo-zbog-multikulturalizma/958717.aspx,2017-03-23 11:04:12,9,10,0,7,1,0,0,1,0
107861655950370_1405197496216773,Obožavatelji su presretni :),"Tom Hardy uhvaćen na snimanju četvrte sezone serije ""Peaky Blinders""",link,http://www.index.hr/black/clanak/tom-hardy-uhvacen-na-snimanju-cetvrte-sezone-serije-peaky-blinders/958731.aspx,2017-03-23 11:04:09,6,3,0,6,0,0,0,0,0
107861655950370_1405197412883448,Index Vijesti: Velika međunarodna akcija u kojoj je palo sedmero Hrvata.,"Policija razbila veliki krijumčarski lanac, palo sedam Hrvata koji su mjesecima švercali ljude",link,http://www.index.hr/vijesti/clanak/policija-razbila-veliki-krijumcarski-lanac-palo-sedam-hrvata-koji-su-mjesecima-svercali-ljude/958741.aspx,2017-03-23 11:04:02,30,0,0,28,0,0,0,0,2
107861655950370_1405197312883458,"Index Sport: Kakva je to borba bila! Tko bi pobijedio ako bi se ponovno borili?

Ovo je dirnulo Mirka...",Pogledajte video koji je rasplakao Cro Copa uoči legendarne borbe s Fedorom,link,http://www.index.hr/sport/clanak/pogledajte-video-koji-je-rasplakao-cro-copa-uoci-legendarne-borbe-s-fedorom/958730.aspx,2017-03-23 11:03:57,97,1,2,97,0,0,0,0,0
107861655950370_1405197236216799,"Index Rouge: I dok crvena boja ljude čini atraktivnijima, ova ih zabrinjava...",Boja koju se žene boje nositi,link,http://www.index.hr/rouge/clanak/boja-koju-se-zene-boje-nositi/958674.aspx,2017-03-23 11:03:52,118,12,3,114,4,0,0,0,0
107861655950370_1405197142883475,Index Vijesti: Dolazite li?,"U 19 sati na Markovom trgu prosvjed protiv Todorića: ""Zašto se ne može znati koliko duguje državi?""",link,http://www.index.hr/vijesti/clanak/u-19-sati-na-markovom-trgu-prosvjed-protiv-todorica-zasto-se-ne-moze-znati-koliko-duguje-drzavi/958735.aspx,2017-03-23 11:03:42,755,100,83,681,20,5,11,1,37
107861655950370_1405197096216813,Sve će nas Joža nadživjeti.,"Ušao u 98. godinu života: ""Vrijeme je da se zapitamo kakav ćemo to svijet ostaviti Joži Manoliću?""",link,http://www.index.hr/black/clanak/usao-u-98-godinu-zivota-vrijeme-je-da-se-zapitamo-kakav-cemo-to-svijet-ostaviti-jozi-manolicu/958740.aspx,2017-03-23 11:03:39,113,56,4,82,1,3,18,2,7
107861655950370_1405197049550151,"Index Sport: Prišao je i rekao mu ovih sedam riječi. 

Jedna od njih je i: j.....",Otkriveno što je zaprepašteni Hart rekao Podolskom nakon golčine kojoj se divi svijet,link,http://www.index.hr/sport/clanak/otkriveno-sto-je-zaprepasteni-hart-rekao-podolskom-nakon-golcine-kojoj-se-divi-svijet/958736.aspx,2017-03-23 11:03:34,38,0,1,38,0,0,0,0,0
107861655950370_1405196982883491,"Index Vijesti: ""Svećenikov osmijeh, utješna riječ, ohrabrenje, beskrajno znače i bolesniku i obitelji"", kazao je Kujundžić.",Ministar zdravstva Kujundžić: Jedan svećenik u bolnici vrijedi više od 20 doktora,link,http://www.index.hr/vijesti/clanak/ministar-zdravstva-kujundjic-jedan-svecenik-u-bolnici-vrijedi-vise-od-20-doktora/958732.aspx,2017-03-23 11:03:28,1133,599,127,406,11,18,365,48,285
107861655950370_1405167649553091,Index Fit: Da se bolje pripremite za daljnje guranje svojih granica,21. dan Index Fit HIIT izazova: Pokreni cijelo tijelo,link,http://www.index.hr/fit/clanak/21-dan-index-fit-hiit-izazova-pokreni-cijelo-tijelo-/958691.aspx,2017-03-23 10:25:47,2,1,0,2,0,0,0,0,0
107861655950370_1405167579553098,"Index Vijesti: Na društvenim mrežama kružile su objave da je policija zatvorila ulicu za sav promet, zbog čega je rasla panika među stanovnicima.",Zbog sumnjivog paketa evakuirana jedna od najvećih ulica u Londonu,link,http://www.index.hr/vijesti/clanak/zbog-sumnjivog-paketa-evakuirana-jedna-od-najvecih-ulica-u-londonu/958719.aspx,2017-03-23 10:25:41,5,0,0,4,0,0,1,0,0
107861655950370_1405167486219774,"Index Vijesti: ""Rekao mi je da će šef dalje riješiti""","Krunski svjedok na suđenju Vidoševiću: 10.000 eura mita je malo, imao sam neku drugu cifru u glavi",link,http://www.index.hr/vijesti/clanak/krunski-svjedok-na-sudenju-vidosevicu-10000-eura-mita-je-malo-imao-sam-neku-drugu-cifru-u-glavi/958712.aspx,2017-03-23 10:25:33,25,8,1,14,0,3,2,0,6
107861655950370_1405167389553117,Index Vijesti: Amerikanci jačaju odnose s BiH.,"Amerikanci donirali BiH borbena vozila: ""Ova vas vozila neće odvesti u NATO preko noći""",link,http://www.index.hr/vijesti/clanak/amerikanci-donirali-bih-borbena-vozila-ova-vas-vozila-nece-odvesti-u-nato-preko-noci/958718.aspx,2017-03-23 10:25:27,49,21,0,42,0,0,3,0,4
107861655950370_1405167352886454,"Index Sport: Bravo, Ivane!",www.index.hr,link,http://www.index.hr/sport/clanak/rakitic-donirao-30-lopti-nk-turbini-klubovima-u-hrvatskoj-treba-pomoc/958725.aspx,2017-03-23 10:25:22,2,0,0,2,0,0,0,0,0
107861655950370_1405167299553126,,Najdraži dres i posebne rukavice: Ništa im ne može zamijeniti Hrvatsku,link,http://www.index.hr/sport/clanak/najdrazi-dres-i-posebne-rukavice-nista-im-ne-moze-zamijeniti-hrvatsku-/958673.aspx,2017-03-23 10:25:19,6,0,0,6,0,0,0,0,0
107861655950370_1405167216219801,Natjecatelji će kuhati po tuđem receptu.,"Hrvoje iz ""3, 2, 1 - kuhaj!"": ""Dao bih sav novac da mi žiri skuha palamidu s mahunama i mangom""",link,http://www.index.hr/black/clanak/hrvoje-iz-3-2-1--kuhaj-dao-bih-sav-novac-da-mi-ziri-skuha-palamidu-s-mahunama-i-mangom/958723.aspx,2017-03-23 10:25:14,18,0,1,17,0,0,1,0,0
107861655950370_1405167176219805,Danas više pažnje privlači njezin privatni život i veze s mlađim muškarcima.,"FOTO Danas uživa u slavi i bogatstvu, a nekad...: ""Sjećam se kad sam imala jedva za komad pizze""",link,http://www.index.hr/black/clanak/foto-danas-uziva-u-slavi-i-bogatstvu-a-nekad-sjecam-se-kad-sam-imala-jedva-za-komad-pizze/958726.aspx,2017-03-23 10:25:11,29,2,0,29,0,0,0,0,0
107861655950370_1405167089553147,"Index Rouge: Zapravo, to isto rade i žene ;)",7 stvari koje muškarci počinju raditi neposredno prije prekida,link,http://www.index.hr/rouge/clanak/7-stvari-koje-muskarci-pocinju-raditi-neposredno-prije-prekida/958654.aspx,2017-03-23 10:25:05,84,3,1,79,2,0,0,2,1
107861655950370_1405167012886488,Index Vijesti: Taj će avion letjeti za Zagreb samo jedan dan.,Air Serbia šalje svoj najveći avion na Tuđmana,link,http://www.index.hr/vijesti/clanak/air-serbia-salje-svoj-najveci-avion-na-tudmana-/958703.aspx,2017-03-23 10:24:59,161,39,9,104,2,2,51,0,2
107861655950370_1405166956219827,Index Mame: Ovih su dana net osvojili novi tek rođeni Romeo i Julija i oh - kakva li je to samo priča!,Kakva nevjerojatna priča - rođeni su novi Romeo i Julija!,link,http://www.index.hr/mame/clanak/kakva-nevjerojatna-prica--rodeni-su-novi-romeo-i-julija-/958724.aspx,2017-03-23 10:24:53,509,1,2,471,30,0,8,0,0
107861655950370_1405166929553163,Nikolina izgleda sve bolje i bolje.,VIDEO U Beogradu se svi okreću za prezgodnom Nikolinom Pišek,link,http://www.index.hr/black/clanak/video-u-beogradu-se-svi-okrecu-za-prezgodnom-nikolinom-pisek/958716.aspx,2017-03-23 10:24:49,36,61,1,29,1,0,5,0,1
107861655950370_1405166859553170,"Index Vijesti: Tresla se brda, rodio se miš.","Sjećate se HEP-ovca koji je snimljen kako namješta natječaj? Nagodio se, a kazna je smiješna",link,http://www.index.hr/vijesti/clanak/sjecate-se-hepovca-koji-je-snimljen-kako-namjesta-natjecaj-nagodio-se-a-kazna-je-smijesna/958714.aspx,2017-03-23 10:24:43,242,56,54,83,1,3,41,17,97
107861655950370_1405166799553176,Index Sport: S ovim genijem nikad nije dosadno! Veliki Veselin Vujović!,Veselin Vujović: Dajte mi pare koje ima Zvezda i za tri godine imate prvaka Europe,link,http://www.index.hr/sport/clanak/veselin-vujovic-dajte-mi-pare-koje-ima-zvezda-i-za-tri-godine-imate-prvaka-europe/958704.aspx,2017-03-23 10:24:38,95,6,2,93,2,0,0,0,0
107861655950370_1405166702886519,"Index Sport: Bio je jedan od najvećih talenata svijeta, a danas se bori da ostane u NBA ligi.","Bio je jedan od najvećih talenata svijeta, a danas se Hrvat u novoj ulozi bori za opstanak u NBA ligi",link,http://www.index.hr/sport/clanak/bio-je-jedan-od-najvecih-talenata-svijeta-a-danas-se-hrvat-u-novoj-ulozi-bori-za-opstanak-u-nba-ligi/958721.aspx,2017-03-23 10:24:33,38,3,1,38,0,0,0,0,0
107861655950370_1405166629553193,Kaže da je dobitak došao u pravom trenutku.,"Evo tko je Hrvatica koja je na Eurojackpotu osvojila 1,3 milijuna kuna",link,http://www.index.hr/black/clanak/evo-tko-je-hrvatica-koja-je-na-eurojackpotu-osvojila-13-milijuna-kuna/958711.aspx,2017-03-23 10:24:29,93,19,2,91,2,0,0,0,0
107861655950370_1405140016222521,Malo troše i stanu na svaki parking :D,Mali gradski automobili - pronašli smo najpovoljnije!,link,http://www.index.hr/auto/clanak/mali-gradski-automobili---pronasli-smo-najpovoljnije-/958708.aspx,2017-03-23 09:49:56,20,3,1,20,0,0,0,0,0
107861655950370_1405120762891113,Index Vijesti: Tresla se brda...,"Tri prijave protiv Milanovića, na kraju je dobio samo opomenu",link,http://www.index.hr/vijesti/clanak/tri-prijave-protiv-milanovica-na-kraju-je-dobio-samo-opomenu/958699.aspx,2017-03-23 09:25:59,104,71,2,52,4,0,27,4,17
107861655950370_1405120626224460,Index Vijesti: Pauletić je bio prilično bijesan nakon Oparinog gostovanja na televiziji.,"Velika svađa Mosta i HDZ-a u Splitu, Pauletić svašta napisao Opari",link,http://www.index.hr/vijesti/clanak/velika-svada-mosta-i-hdza-u-splitu-pauletic-svasta-napisao-opari/958694.aspx,2017-03-23 09:25:53,8,2,0,6,0,0,2,0,0
107861655950370_1405120579557798,,Dinamo nema ništa protiv da mu se mlada zvijezda liječi u Splitu,link,http://www.index.hr/sport/clanak/dinamo-nema-nista-protiv-da-mu-se-mlada-zvijezda-lijeci-u-splitu/958690.aspx,2017-03-23 09:25:49,6,0,0,6,0,0,0,0,0
